Wavelength    uW/cm^2/nm    umol/m2
380	0.0020787	
381	0.0008224	
382	0.0013986	
383	0.0006541	
384	0.0011057	
385	0.0007920	
386	0.0007550	
387	0.0011869	
388	0.0005525	
389	0.0007758	
390	0.0009678	0.0000095
391	0.0007909	0.0000083
392	0.0009111	0.0000102
393	0.0010496	0.0000124
394	0.0006588	0.0000082
395	0.0010606	0.0000139
396	0.0008336	0.0000115
397	0.0002977	0.0000043
398	0.0010781	0.0000164
399	0.0010614	0.0000169
400	0.0008460	0.0000141
401	0.0000543	0.0000010
402	0.0013341	0.0000245
403	0.0012333	0.0000238
404	0.0003031	0.0000061
405	0.0010202	0.0000215
406	0.0003962	0.0000087
407	0.0010364	0.0000238
408	0.0009283	0.0000222
409	0.0007439	0.0000184
410	0.0010334	0.0000266
411	0.0004822	0.0000128
412	0.0008687	0.0000239
413	0.0003010	0.0000085
414	0.0010111	0.0000294
415	0.0006644	0.0000198
416	0.0003285	0.0000100
417	0.0004326	0.0000135
418	0.0001199	0.0000038
419	0.0011168	0.0000363
420	0.0011147	0.0000368
421	0.0004567	0.0000153
422	0.0009380	0.0000318
423	0.0001530	0.0000053
424	0.0004762	0.0000165
425	0.0009523	0.0000333
426	0.0002589	0.0000091
427	0.0008086	0.0000287
428	0.0009284	0.0000331
429	0.0008428	0.0000302
430	0.0003196	0.0000115
431	0.0009092	0.0000328
432	0.0010569	0.0000382
433	0.0007457	0.0000270
434	0.0007883	0.0000285
435	0.0007957	0.0000288
436	0.0010795	0.0000390
437	0.0007920	0.0000286
438	0.0013112	0.0000474
439	0.0011676	0.0000421
440	0.0009296	0.0000335
441	0.0008430	0.0000304
442	0.0009451	0.0000340
443	0.0009049	0.0000325
444	0.0008956	0.0000321
445	0.0007186	0.0000258
446	0.0012396	0.0000444
447	0.0009458	0.0000339
448	0.0011439	0.0000409
449	0.0009486	0.0000339
450	0.0012690	0.0000454
451	0.0008732	0.0000312
452	0.0015147	0.0000541
453	0.0009801	0.0000350
454	0.0012630	0.0000451
455	0.0007862	0.0000281
456	0.0008235	0.0000294
457	0.0015688	0.0000561
458	0.0011301	0.0000404
459	0.0016076	0.0000575
460	0.0010593	0.0000379
461	0.0013620	0.0000487
462	0.0016496	0.0000590
463	0.0016349	0.0000585
464	0.0010893	0.0000390
465	0.0014400	0.0000515
466	0.0011073	0.0000396
467	0.0017575	0.0000629
468	0.0012666	0.0000453
469	0.0013040	0.0000466
470	0.0019188	0.0000686
471	0.0012527	0.0000448
472	0.0013566	0.0000485
473	0.0016877	0.0000603
474	0.0017486	0.0000624
475	0.0015605	0.0000557
476	0.0015181	0.0000541
477	0.0017730	0.0000631
478	0.0021684	0.0000770
479	0.0011070	0.0000392
480	0.0017566	0.0000620
481	0.0017429	0.0000613
482	0.0016745	0.0000587
483	0.0018747	0.0000654
484	0.0015982	0.0000555
485	0.0023288	0.0000803
486	0.0016757	0.0000574
487	0.0015027	0.0000511
488	0.0014505	0.0000490
489	0.0021511	0.0000720
490	0.0022176	0.0000736
491	0.0021865	0.0000718
492	0.0022684	0.0000738
493	0.0022918	0.0000737
494	0.0020109	0.0000639
495	0.0022207	0.0000697
496	0.0025742	0.0000798
497	0.0024912	0.0000762
498	0.0023310	0.0000703
499	0.0029023	0.0000862
500	0.0031864	0.0000932
501	0.0026997	0.0000778
502	0.0035855	0.0001016
503	0.0033254	0.0000927
504	0.0027254	0.0000747
505	0.0031700	0.0000853
506	0.0028213	0.0000745
507	0.0032434	0.0000840
508	0.0030239	0.0000767
509	0.0031654	0.0000786
510	0.0039014	0.0000948
511	0.0036410	0.0000864
512	0.0029379	0.0000681
513	0.0031282	0.0000708
514	0.0038149	0.0000842
515	0.0034541	0.0000743
516	0.0033789	0.0000709
517	0.0039843	0.0000816
518	0.0036464	0.0000730
519	0.0039093	0.0000764
520	0.0030636	0.0000586
521	0.0043004	0.0000807
522	0.0039446	0.0000726
523	0.0039137	0.0000709
524	0.0038143	0.0000681
525	0.0043702	0.0000769
526	0.0036886	0.0000642
527	0.0046805	0.0000806
528	0.0049695	0.0000848
529	0.0051678	0.0000875
530	0.0051647	0.0000870
531	0.0046921	0.0000785
532	0.0045557	0.0000759
533	0.0054710	0.0000908
534	0.0062505	0.0001034
535	0.0050080	0.0000828
536	0.0059291	0.0000980
537	0.0058327	0.0000965
538	0.0061827	0.0001025
539	0.0063834	0.0001061
540	0.0060963	0.0001018
541	0.0056666	0.0000952
542	0.0052789	0.0000894
543	0.0064883	0.0001107
544	0.0060372	0.0001040
545	0.0066014	0.0001148
546	0.0067365	0.0001184
547	0.0061336	0.0001090
548	0.0064005	0.0001150
549	0.0069993	0.0001272
550	0.0069430	0.0001277
551	0.0079414	0.0001477
552	0.0072048	0.0001356
553	0.0076936	0.0001465
554	0.0078652	0.0001515
555	0.0077694	0.0001514
556	0.0076727	0.0001512
557	0.0078790	0.0001570
558	0.0078309	0.0001578
559	0.0087773	0.0001788
560	0.0091729	0.0001889
561	0.0086417	0.0001799
562	0.0095594	0.0002012
563	0.0093110	0.0001981
564	0.0096656	0.0002078
565	0.0095238	0.0002069
566	0.0098580	0.0002164
567	0.0098470	0.0002184
568	0.0107257	0.0002404
569	0.0099101	0.0002244
570	0.0094719	0.0002166
571	0.0102899	0.0002377
572	0.0109881	0.0002564
573	0.0108232	0.0002550
574	0.0113078	0.0002691
575	0.0116413	0.0002798
576	0.0115632	0.0002806
577	0.0118258	0.0002897
578	0.0125373	0.0003101
579	0.0127816	0.0003192
580	0.0128227	0.0003233
581	0.0130153	0.0003312
582	0.0140177	0.0003601
583	0.0138851	0.0003600
584	0.0139954	0.0003662
585	0.0134671	0.0003556
586	0.0133281	0.0003552
587	0.0140151	0.0003769
588	0.0134999	0.0003663
589	0.0132091	0.0003616
590	0.0139989	0.0003866
591	0.0132778	0.0003700
592	0.0151680	0.0004264
593	0.0152689	0.0004329
594	0.0149970	0.0004289
595	0.0150790	0.0004350
596	0.0155239	0.0004517
597	0.0167867	0.0004926
598	0.0164460	0.0004867
599	0.0168099	0.0005017
600	0.0167819	0.0005050
601	0.0167701	0.0005089
602	0.0184105	0.0005633
603	0.0179659	0.0005542
604	0.0190874	0.0005937
605	0.0190893	0.0005986
606	0.0195599	0.0006183
607	0.0201152	0.0006410
608	0.0202660	0.0006510
609	0.0205158	0.0006643
610	0.0193107	0.0006302
611	0.0195138	0.0006419
612	0.0207474	0.0006878
613	0.0210983	0.0007049
614	0.0219527	0.0007391
615	0.0206436	0.0007004
616	0.0213037	0.0007284
617	0.0214829	0.0007402
618	0.0219353	0.0007615
619	0.0226283	0.0007915
620	0.0234633	0.0008269
621	0.0221853	0.0007878
622	0.0224891	0.0008045
623	0.0234086	0.0008436
624	0.0234575	0.0008517
625	0.0237370	0.0008681
626	0.0244115	0.0008994
627	0.0245900	0.0009125
628	0.0247790	0.0009262
629	0.0256450	0.0009655
630	0.0263390	0.0009987
631	0.0254535	0.0009720
632	0.0264750	0.0010182
633	0.0267329	0.0010354
634	0.0265094	0.0010340
635	0.0272280	0.0010694
636	0.0279342	0.0011048
637	0.0288177	0.0011477
638	0.0294048	0.0011792
639	0.0294380	0.0011887
640	0.0299305	0.0012170
641	0.0298379	0.0012215
642	0.0311143	0.0012824
643	0.0310176	0.0012871
644	0.0311407	0.0013010
645	0.0324239	0.0013638
646	0.0320493	0.0013571
647	0.0316086	0.0013474
648	0.0324775	0.0013936
649	0.0319352	0.0013793
650	0.0334979	0.0014561
651	0.0342904	0.0015001
652	0.0337212	0.0014845
653	0.0356277	0.0015779
654	0.0352334	0.0015696
655	0.0314489	0.0014088
656	0.0312888	0.0014089
657	0.0336528	0.0015227
658	0.0365803	0.0016626
659	0.0373946	0.0017064
660	0.0380840	0.0017440
661	0.0396193	0.0018195
662	0.0405504	0.0018667
663	0.0401031	0.0018494
664	0.0413713	0.0019102
665	0.0427581	0.0019755
666	0.0412717	0.0019069
667	0.0419039	0.0019350
668	0.0426813	0.0019686
669	0.0434630	0.0020010
670	0.0423292	0.0019440
671	0.0443365	0.0020300
672	0.0452313	0.0020634
673	0.0451253	0.0020496
674	0.0446911	0.0020197
675	0.0461979	0.0020759
676	0.0465749	0.0020795
677	0.0469484	0.0020813
678	0.0466999	0.0020541
679	0.0468521	0.0020431
680	0.0458210	0.0019795
681	0.0493940	0.0021123
682	0.0494475	0.0020914
683	0.0493561	0.0020630
684	0.0485597	0.0020041
685	0.0482660	0.0019651
686	0.0405742	0.0016281
687	0.0406466	0.0016059
688	0.0417991	0.0016245
689	0.0450312	0.0017198
690	0.0472556	0.0017717
691	0.0471078	0.0017319
692	0.0494545	0.0017810
693	0.0518068	0.0018255
694	0.0520249	0.0017915
695	0.0525843	0.0017676
696	0.0539374	0.0017678
697	0.0576092	0.0018387
698	0.0562844	0.0017472
699	0.0557715	0.0016818
700	0.0573421	0.0016777
701	0.0551967	0.0015649
702	0.0583291	0.0016004
703	0.0607866	0.0016121
704	0.0607739	0.0015560
705	0.0611613	0.0015098
706	0.0628763	0.0014947
707	0.0626587	0.0014326
708	0.0644675	0.0014158
709	0.0651883	0.0013733
710	0.0673445	0.0013590
711	0.0674799	0.0013023
712	0.0663509	0.0012224
713	0.0657826	0.0011544
714	0.0683913	0.0011402
715	0.0654381	0.0010330
716	0.0613553	0.0009131
717	0.0572052	0.0007980
718	0.0538674	0.0006990
719	0.0561163	0.0006703
720	0.0602333	0.0006526
721	0.0623616	
722	0.0649350	
723	0.0627736	
724	0.0627965	
725	0.0641925	
726	0.0645068	
727	0.0652643	
728	0.0637050	
729	0.0655489	
730	0.0688231	
731	0.0726797	
732	0.0760227	
733	0.0780321	
734	0.0820929	
735	0.0816940	
736	0.0843846	
737	0.0839243	
738	0.0831829	
739	0.0862485	
740	0.0873697	
741	0.0871291	
742	0.0873265	
743	0.0962721	
744	0.0923753	
745	0.0931793	
746	0.0960894	
747	0.0963180	
748	0.0969976	
749	0.0975087	
750	0.0981173	
751	0.0978253	
752	0.1026158	
753	0.1023601	
754	0.1038907	
755	0.1059118	
756	0.1061784	
757	0.1029868	
758	0.0879298	
759	0.0638441	
760	0.0417811	
761	0.0404090	
762	0.0462207	
763	0.0488167	
764	0.0587378	
765	0.0726777	
766	0.0839488	
767	0.1010635	
768	0.1043195	
769	0.1065473	
770	0.1167811	
771	0.1131918	
772	0.1156574	
773	0.1168953	
774	0.1183362	
775	0.1193323	
776	0.1221087	
777	0.1262310	
778	0.1242790	
779	0.1283326	
780	0.1273902	
781	0.1298823	
782	0.1277598	
783	0.1265933	
784	0.1298080	
785	0.1302716	
786	0.1294335	
787	0.1324000	
788	0.1324972	
789	0.1318165	
790	0.1330160	
791	0.1294502	
792	0.1315965	
793	0.1312200	
794	0.1320126	
795	0.1368938	
796	0.1367244	
797	0.1387980	
798	0.1378557	
799	0.1434327	
800	0.1395187	
801	0.1422065	
802	0.1404328	
803	0.1437591	
804	0.1455177	
805	0.1428035	
806	0.1436409	
807	0.1501888	
808	0.1520650	
809	0.1505027	
810	0.1487953	
811	0.1451882	
812	0.1404977	
813	0.1367132	
814	0.1349320	
815	0.1226791	
816	0.1222546	
817	0.1273432	
818	0.1254605	
819	0.1261589	
820	0.1355051	
821	0.1454852	
822	0.1311643	
823	0.1267538	
824	0.1351351	
825	0.1477383	
826	0.1518869	
827	0.1519284	
828	0.1518506	
829	0.1490792	
830	0.1499972	
831	0.1532186	
832	0.1534538	
833	0.1591403	
834	0.1626364	
835	0.1664325	
836	0.1666257	
837	0.1744942	
838	0.1722732	
839	0.1704847	
840	0.1789673	
841	0.1830619	
842	0.1841623	
843	0.1829229	
844	0.1848473	
845	0.1917805	
846	0.1949161	
847	0.1855869	
848	0.1960133	
849	0.1854746	
850	0.1804150	
851	0.1885693	
852	0.1874900	
853	0.1819509	
854	0.1689831	
855	0.1789722	
856	0.1811076	
857	0.2002286	
858	0.2001793	
859	0.2055411	
860	0.1955158	
861	0.2034329	
862	0.2035420	
863	0.2069250	
864	0.2040751	
865	0.1968531	
866	0.1887804	
867	0.1988920	
868	0.2070152	
869	0.2120980	
870	0.2104426	
871	0.2150972	
872	0.2150807	
873	0.2168616	
874	0.2207927	
875	0.2090739	
876	0.2167691	
877	0.2221666	
878	0.2138182	
879	0.2185487	
880	0.2215379	
881	0.2218121	
882	0.2244209	
883	0.2282467	
884	0.2268301	
885	0.2190737	
886	0.2322720	
887	0.2314196	
888	0.2334380	
889	0.2344740	
890	0.2288642	
891	0.2292455	
892	0.2304552	
893	0.2231419	
894	0.2228967	
895	0.2065370	
896	0.1906779	
897	0.1902709	
898	0.1820146	
899	0.1755913	
900	0.1750921	
901	0.1771301	
902	0.1909645	
903	0.2025193	
