Wavelength    uW/cm^2/nm    umol/m2
380	0.0018079	
381	0.0003052	
382	0.0008745	
383	0.0006031	
384	0.0005749	
385	0.0003893	
386	0.0003378	
387	0.0006574	
388	0.0003445	
389	0.0002598	
390	0.0007332	0.0000072
391	0.0003330	0.0000035
392	0.0005187	0.0000058
393	0.0007690	0.0000091
394	0.0005084	0.0000063
395	0.0006214	0.0000081
396	0.0006001	0.0000083
397	-0.0000953	-0.0000014
398	0.0011600	0.0000176
399	0.0004595	0.0000073
400	0.0004670	0.0000078
401	-0.0000387	-0.0000007
402	0.0009602	0.0000177
403	0.0007993	0.0000154
404	0.0001050	0.0000021
405	0.0006991	0.0000147
406	-0.0001169	-0.0000026
407	0.0007386	0.0000169
408	0.0005535	0.0000132
409	0.0007337	0.0000182
410	0.0007130	0.0000183
411	0.0003341	0.0000089
412	0.0005401	0.0000148
413	0.0002478	0.0000070
414	0.0008108	0.0000236
415	0.0007408	0.0000221
416	0.0000322	0.0000010
417	0.0002924	0.0000091
418	-0.0003140	-0.0000100
419	0.0004828	0.0000157
420	0.0010442	0.0000345
421	0.0002999	0.0000100
422	0.0008075	0.0000274
423	-0.0000456	-0.0000016
424	0.0002873	0.0000100
425	0.0008414	0.0000294
426	0.0002409	0.0000085
427	0.0007239	0.0000257
428	0.0007031	0.0000251
429	0.0004526	0.0000162
430	0.0001208	0.0000043
431	0.0005963	0.0000215
432	0.0007851	0.0000283
433	0.0003422	0.0000124
434	0.0006639	0.0000240
435	0.0005645	0.0000204
436	0.0010620	0.0000384
437	0.0007994	0.0000289
438	0.0008947	0.0000323
439	0.0006606	0.0000238
440	0.0010036	0.0000362
441	0.0010011	0.0000360
442	0.0006089	0.0000219
443	0.0009293	0.0000334
444	0.0005087	0.0000183
445	0.0002483	0.0000089
446	0.0014487	0.0000519
447	0.0008108	0.0000290
448	0.0010595	0.0000379
449	0.0008478	0.0000303
450	0.0011936	0.0000427
451	0.0009800	0.0000350
452	0.0012584	0.0000450
453	0.0009222	0.0000329
454	0.0012951	0.0000463
455	0.0007124	0.0000254
456	0.0009850	0.0000352
457	0.0017384	0.0000621
458	0.0011701	0.0000418
459	0.0013562	0.0000485
460	0.0010426	0.0000373
461	0.0013534	0.0000484
462	0.0015759	0.0000564
463	0.0015444	0.0000552
464	0.0010478	0.0000375
465	0.0014479	0.0000518
466	0.0010075	0.0000360
467	0.0017073	0.0000611
468	0.0014000	0.0000501
469	0.0011863	0.0000424
470	0.0020029	0.0000716
471	0.0016741	0.0000598
472	0.0013141	0.0000470
473	0.0016960	0.0000606
474	0.0018246	0.0000651
475	0.0016365	0.0000584
476	0.0014587	0.0000520
477	0.0018739	0.0000666
478	0.0020089	0.0000713
479	0.0012489	0.0000442
480	0.0017983	0.0000635
481	0.0020340	0.0000716
482	0.0017077	0.0000598
483	0.0022885	0.0000798
484	0.0017882	0.0000621
485	0.0025102	0.0000866
486	0.0021288	0.0000730
487	0.0017663	0.0000601
488	0.0018475	0.0000624
489	0.0025410	0.0000851
490	0.0023010	0.0000763
491	0.0025117	0.0000825
492	0.0022854	0.0000743
493	0.0025613	0.0000824
494	0.0023246	0.0000739
495	0.0024079	0.0000756
496	0.0030801	0.0000955
497	0.0027833	0.0000851
498	0.0024779	0.0000747
499	0.0032759	0.0000973
500	0.0033874	0.0000991
501	0.0032080	0.0000924
502	0.0035157	0.0000997
503	0.0034313	0.0000957
504	0.0033800	0.0000926
505	0.0036129	0.0000972
506	0.0033802	0.0000892
507	0.0039366	0.0001019
508	0.0034599	0.0000878
509	0.0036459	0.0000906
510	0.0043816	0.0001065
511	0.0041906	0.0000995
512	0.0035487	0.0000823
513	0.0034283	0.0000775
514	0.0043316	0.0000956
515	0.0040041	0.0000862
516	0.0037964	0.0000797
517	0.0046071	0.0000944
518	0.0043641	0.0000873
519	0.0045399	0.0000888
520	0.0039011	0.0000746
521	0.0047502	0.0000891
522	0.0047411	0.0000873
523	0.0048884	0.0000885
524	0.0046093	0.0000822
525	0.0052134	0.0000918
526	0.0046864	0.0000815
527	0.0053462	0.0000921
528	0.0058002	0.0000990
529	0.0055644	0.0000943
530	0.0063416	0.0001068
531	0.0056134	0.0000939
532	0.0056958	0.0000949
533	0.0065314	0.0001084
534	0.0070111	0.0001160
535	0.0062123	0.0001027
536	0.0074571	0.0001232
537	0.0071041	0.0001175
538	0.0073640	0.0001220
539	0.0072847	0.0001211
540	0.0073342	0.0001225
541	0.0073252	0.0001231
542	0.0064281	0.0001088
543	0.0076976	0.0001314
544	0.0071716	0.0001235
545	0.0077258	0.0001344
546	0.0079412	0.0001396
547	0.0079293	0.0001409
548	0.0077616	0.0001395
