512	5513.918
513	5494.890
514	5912.195
515	6133.529
516	5927.704
517	5957.883
518	5222.114
519	5436.025
520	5643.075
521	5736.737
522	5585.425
523	5942.379
524	6035.734
525	6684.805
526	5892.774
527	6418.323
528	6947.791
529	6675.161
530	6976.343
531	6474.183
532	6513.553
533	6891.532
534	7784.206
535	6915.396
536	7471.305
537	7451.917
538	7567.040
539	7703.874
540	7774.661
541	7667.776
542	7370.711
543	7771.207
544	7670.299
545	7646.369
546	7881.283
547	8054.889
548	8218.814
549	8465.569
550	8815.956
551	9512.777
552	8884.826
553	8804.859
554	8925.128
555	8921.119
556	8815.992
557	8601.382
558	9202.804
559	9710.548
560	10392.848
561	10152.760
562	10072.553
563	9886.775
564	9634.495
565	10301.290
566	9944.124
567	9825.227
568	10089.739
569	10257.342
570	10079.942
571	10875.549
572	11452.157
573	11586.479
574	10947.356
575	11045.126
576	10981.271
577	11063.493
578	11054.548
579	11865.147
580	12028.696
581	12283.187
582	12747.507
583	12347.815
584	12516.714
585	12599.851
586	12011.001
587	11758.372
588	11612.387
589	11801.543
590	12907.002
591	12438.369
592	12596.852
593	12847.535
594	12321.828
595	13058.178
596	12821.800
597	13693.846
598	13597.962
599	14270.844
600	14222.779
601	13475.971
602	14342.775
603	14115.016
604	14403.856
605	14714.491
606	14753.749
607	15286.783
608	15376.118
609	15975.552
610	14769.307
611	14777.724
612	14581.535
613	14775.233
614	15481.275
615	15476.984
616	15583.052
617	15752.377
618	15932.551
619	16027.944
620	16111.370
621	15831.554
622	15484.534
623	16352.825
624	16006.651
625	16721.360
626	16877.930
627	16421.907
628	15954.532
629	16794.953
630	16503.926
631	16655.800
632	16929.962
633	17106.791
634	17271.392
635	18068.271
636	17102.790
637	17838.822
638	17852.081
639	17500.472
640	17499.249
641	18137.350
642	18263.036
643	18857.753
644	18577.191
645	18612.201
646	18035.391
647	17662.446
648	17791.787
649	18316.368
650	18624.409
651	18684.182
652	18729.253
653	18963.118
654	18525.454
655	16811.604
656	16841.908
657	17741.770
658	19756.952
659	19490.572
660	20160.198
661	20726.391
662	21093.799
663	19988.565
664	20178.544
665	20771.860
666	19906.489
667	20407.888
668	20659.388
669	21090.848
670	21276.547
671	20843.902
672	21050.950
673	21357.797
674	20947.251
675	20630.277
676	21824.267
677	21600.143
678	21502.063
679	22179.839
680	21062.464
681	21908.356
682	21088.922
683	20899.723
684	21072.311
685	20612.681
686	18043.682
687	18623.821
688	19085.471
689	19111.779
690	19673.958
691	19652.961
692	20271.580
693	21054.949
694	20975.618
695	21247.770
696	22054.001
697	22788.407
698	21428.777
699	21123.910
700	21345.776
701	21604.533
702	22064.861
703	22953.776
704	22593.471
705	22146.905
706	22075.152
707	22087.521
708	22037.406
709	22361.993
710	23423.101
711	23243.009
712	23070.935
713	22025.121
714	21915.400
715	21102.085
716	19782.952
717	18862.024
718	18019.804
719	19043.863
720	20430.168
721	20184.895
722	20000.158
723	19596.764
724	19244.401
725	19745.355
726	20259.067
727	20662.696
728	19397.199
729	19680.412
730	19975.099
731	20605.249
732	21935.021
733	22362.951
734	23226.665
735	23078.144
736	22973.977
737	22601.519
738	22327.746
739	22464.862
740	23524.733
741	22659.983
742	23456.753
743	24407.268
744	23497.465
745	23492.041
746	23223.154
747	22982.751
748	23827.339
749	23295.798
750	24077.602
751	23372.613
752	23334.444
753	22886.302
754	22708.993
755	23922.882
756	23535.174
757	23493.682
758	19304.335
759	13348.809
760	10153.001
761	9852.970
762	10873.037
763	11924.632
764	14287.720
765	16388.192
766	17745.539
767	20228.060
768	20582.810
769	21260.252
770	22729.748
771	22697.163
772	23188.711
773	22490.489
774	22376.385
775	22141.681
776	22329.077
777	22971.137
778	22702.794
779	22857.005
780	22201.630
781	22143.731
782	21817.427
783	21901.197
784	22236.199
785	22958.135
786	22366.111
787	21907.434
788	21486.735
789	20757.870
790	21793.854
791	20870.679
792	21400.860
793	21647.953
794	20583.337
795	20527.171
796	20408.813
797	21102.652
798	21205.850
799	21928.351
800	20945.132
801	20744.960
802	19812.949
803	19503.608
804	20339.161
805	20679.351
806	20867.354
807	20279.508
808	20345.076
809	19370.925
810	19220.804
811	19681.995
812	18549.373
813	18502.547
814	17365.291
815	16536.539
816	15488.624
817	15575.227
818	17111.963
819	17293.082
820	17903.476
821	17312.150
822	16335.246
823	15659.985
824	16997.234
825	18495.580
826	18845.452
827	18231.826
828	17428.880
829	17400.132
830	16990.791
831	17717.554
832	17176.656
833	18231.760
834	17865.087
835	17821.891
836	18161.618
837	18093.229
838	18686.992
839	18901.010
840	19150.402
841	18748.530
842	19182.981
843	18739.239
844	18937.666
845	19585.051
846	20164.758
847	19758.322
848	18951.503
849	17596.355
850	18246.308
851	19503.228
852	18735.166
853	18349.607
854	16986.983
855	17578.503
856	17492.867
857	18243.453
858	19202.160
859	19163.764
860	19050.999
861	18412.970
862	18575.603
863	18105.370
864	18542.958
865	17851.560
866	17792.866
867	17488.530
868	18122.388
869	18064.530
870	17985.789
871	18623.901
872	18199.499
873	18550.888
874	18503.671
875	17706.547
876	17465.505
877	17150.000
878	17500.450
879	17474.324
880	17854.247
881	17396.847
882	17267.435
883	16593.149
884	16897.202
885	17426.304
886	17701.524
887	17892.124
888	17044.496
889	16774.795
890	16776.162
891	16657.685
892	16814.778
893	16433.277
894	15848.804
895	14264.796
896	13773.037
897	13064.996
898	13264.350
899	12532.759
900	12458.790
901	12410.854
902	13204.346
903	13480.198
904	13750.582
905	14386.170
906	14517.373
907	12804.816
908	12543.127
909	11888.762
910	11983.912
911	12674.926
912	12300.160
913	12405.706
914	12329.935
915	11395.614
916	11376.389
917	11454.166
918	12479.216
919	13141.351
920	13591.360
921	12649.819
922	12491.170
923	11548.233
924	12567.308
925	12255.066
926	12377.127
927	11543.182
928	10256.913
929	8965.954
930	8775.988
931	7371.691
932	7699.711
933	6510.393
934	5874.398
935	5152.396
936	4526.050
937	5672.032
938	6396.008
939	6687.632
940	6225.592
941	5397.545
942	5334.138
943	5755.074
944	5815.645
945	6159.565
946	5214.478
947	5553.017
948	5111.912
949	6022.800
950	5908.306
951	6579.176
952	5388.039
953	5489.511
954	5630.355
955	5421.803
956	6506.629
957	6799.447
958	6983.858
959	6118.658
960	5903.448
961	5892.823
962	7125.594
963	7323.943
964	7134.694
965	6804.437
966	6882.747
967	7044.469
968	7814.182
969	8750.887
970	8847.145
971	8102.828
972	7749.501
973	6861.719
974	7305.370
975	8114.013
976	7779.188
977	7296.807
978	7183.417
979	6812.549
980	7519.136
981	8351.712
982	8718.799
983	7578.352
984	6602.894
985	7278.935
986	8139.453
987	7603.960
988	7541.457
989	7329.435
990	6788.906
991	7560.366
992	7552.296
993	7633.730
994	6856.152
995	6925.031
996	6418.426
997	7219.810
998	6689.636
999	7795.992
1000	6342.336
1001	6324.109
1002	5991.425
1003	6593.727
1004	6131.445
1005	6455.719
1006	5600.979
1007	5337.227
1008	5292.870
1009	5741.088
1010	6156.292
1011	6621.876
1012	5251.049
1013	4883.207
1014	5418.731
1015	5646.858
1016	6133.970
1017	5755.431
1018	4843.510
1019	4607.575
1020	4382.972
1021	5212.002
1022	5050.017
1023	5196.348
1024	4802.328
1025	3884.293
1026	5028.242
1027	4894.484
1028	5182.397
1029	4214.293
1030	4517.464
1031	3679.323
1032	4793.166
1033	4239.264
1034	5150.068
1035	4041.855
1036	4021.878
1037	3647.625
1038	4225.355
1039	4297.301
1040	4405.990
1041	3730.661
1042	3799.527
1043	3523.156
1044	4381.766
1045	3667.551
1046	4249.118
1047	3539.666
1048	3104.196
1049	3240.871
1050	3588.355
1051	4329.820
1052	4328.408
1053	3081.826
1054	2801.224
1055	2679.724
1056	3223.074
1057	3952.404
1058	3938.811
1059	2674.092
1060	2849.352
1061	2704.665
1062	2750.874
1063	3534.062
1064	3275.278
1065	2724.414
1066	2571.528
1067	2938.619
1068	3414.706
1069	2938.743
1070	2536.758
1071	2899.741
1072	1768.701
1073	2104.638
1074	3560.515
1075	2980.395
1076	2959.251
1077	2655.021
1078	1611.819
1079	1654.592
1080	2436.251
1081	2929.965
1082	2499.654
1083	1308.199
1084	2620.827
1085	1982.429
1086	3420.005
1087	3737.398
1088	2572.912
1089	1542.399
1090	2434.672
1091	1842.096
1092	2514.491
1093	1841.859
1094	2245.973
1095	1345.276
1096	2224.550
1097	2048.796
1098	2788.746
1099	2929.925
1100	1052.075
1101	1381.195
1102	2074.286
1103	3190.029
1104	1649.051
1105	1386.043
1106	1329.006
1107	1913.938
1108	2334.467
1109	1244.328
1110	1325.158
1111	1796.958
1112	2683.727
1113	1942.037
1114	1028.733
1115	830.398
1116	1277.031
1117	1796.160
1118	1742.719
1119	1025.247
1120	1534.743
1121	1365.207
1122	1643.108
1123	1638.497
1124	1809.854
1125	723.178
1126	1486.469
1127	1666.141
1128	1595.357
1129	1495.540
1130	617.691
1131	1232.809
1132	1045.249
1133	1806.291
1134	1583.300
1135	599.277
1136	788.528
1137	1154.429
1138	1462.297
1139	896.133
1140	467.936
1141	718.957
1142	1265.684
1143	2090.380
1144	1860.044
1145	409.676
1146	725.469
1147	997.027
1148	1513.554
1149	773.049
1150	556.514
1151	546.085
1152	1329.478
1153	1441.841
1154	852.174
1155	1393.477
1156	383.835
1157	1247.070
1158	1390.276
1159	1533.454
1160	628.648
1161	809.761
1162	2375.848
1163	2827.907
1164	896.941
1165	734.946
1166	505.921
1167	901.871
1168	1329.797
1169	689.700
1170	1248.535
1171	473.385
1172	989.215
1173	2744.023
1174	731.812
1175	1266.501
1176	759.246
1177	926.973
1178	1739.684
1179	1727.274
1180	574.949
1181	234.610
1182	908.258
1183	1419.895
1184	1305.393
1185	306.005
1186	1320.608
1187	975.204
1188	1437.794
1189	1498.238
1190	439.817
1191	601.392
1192	875.967
1193	1678.541
1194	2554.975
1195	516.554
1196	142.136
1197	857.724
1198	812.186
1199	863.793
1200	442.409
1201	325.038
1202	715.679
1203	1089.224
1204	1116.903
1205	656.600
1206	112.317
1207	1985.056
1208	558.744
1209	952.540
1210	288.364
1211	56.216
1212	759.100
1213	1137.997
1214	1044.960
1215	499.960
1216	526.999
1217	397.115
1218	1240.253
1219	1155.435
1220	819.665
1221	-21.055
1222	542.397
1223	825.799
1224	1336.256
1225	443.772
1226	-82.653
1227	641.210
1228	689.932
1229	960.721
1230	338.579
1231	-22.493
1232	12.857
1233	455.216
1234	455.216
1235	455.216
1236	455.216
1237	455.216
1238	455.216
1239	455.216
1240	455.216
1241	455.216
1242	455.216
1243	455.216
1244	455.216
1245	455.216
1246	455.216
1247	455.216
1248	455.216
1249	455.216
1250	455.216
1251	455.216
1252	455.216
1253	455.216
1254	455.216
1255	455.216
1256	455.216
1257	455.216
1258	455.216
1259	455.216
1260	455.216
1261	455.216
1262	455.216
1263	455.216
1264	455.216
1265	455.216
1266	455.216
1267	455.216
1268	455.216
1269	455.216
1270	455.216
1271	455.216
1272	455.216
1273	455.216
1274	455.216
1275	455.216
1276	455.216
1277	455.216
1278	455.216
1279	455.216
1280	455.216
1281	455.216
1282	455.216
1283	455.216
1284	455.216
1285	455.216
1286	455.216
1287	455.216
1288	455.216
1289	455.216
1290	455.216
1291	455.216
1292	455.216
1293	455.216
1294	455.216
1295	455.216
1296	455.216
1297	455.216
1298	455.216
1299	455.216
1300	455.216
1301	455.216
1302	455.216
1303	455.216
1304	455.216
1305	455.216
1306	455.216
1307	455.216
1308	455.216
1309	455.216
1310	455.216
1311	455.216
1312	455.216
1313	455.216
1314	455.216
1315	455.216
1316	455.216
1317	455.216
1318	455.216
1319	455.216
1320	455.216
1321	455.216
1322	455.216
1323	455.216
1324	455.216
1325	455.216
1326	455.216
1327	455.216
1328	455.216
1329	455.216
1330	455.216
1331	455.216
1332	455.216
1333	455.216
1334	455.216
1335	455.216
1336	455.216
1337	455.216
1338	455.216
1339	455.216
1340	455.216
1341	455.216
1342	455.216
1343	455.216
1344	455.216
1345	455.216
1346	455.216
1347	455.216
1348	455.216
1349	455.216
1350	455.216
1351	455.216
1352	455.216
1353	455.216
1354	455.216
1355	455.216
1356	455.216
1357	455.216
1358	455.216
1359	455.216
1360	455.216
1361	455.216
1362	455.216
1363	455.216
1364	455.216
1365	455.216
1366	455.216
1367	455.216
1368	455.216
1369	455.216
1370	455.216
1371	455.216
1372	455.216
1373	455.216
1374	455.216
1375	455.216
1376	455.216
1377	455.216
1378	455.216
1379	455.216
1380	455.216
1381	455.216
1382	455.216
1383	455.216
1384	455.216
1385	455.216
1386	455.216
1387	455.216
1388	455.216
1389	455.216
1390	455.216
1391	455.216
1392	455.216
1393	455.216
1394	455.216
1395	455.216
1396	455.216
1397	455.216
1398	455.216
1399	455.216
1400	455.216
1401	455.216
1402	455.216
1403	455.216
1404	455.216
1405	455.216
1406	455.216
1407	455.216
1408	455.216
1409	455.216
1410	455.216
1411	455.216
1412	455.216
1413	455.216
1414	455.216
1415	455.216
1416	455.216
1417	455.216
1418	455.216
1419	455.216
1420	455.216
1421	455.216
1422	455.216
1423	455.216
1424	455.216
1425	455.216
1426	455.216
1427	455.216
1428	455.216
